text,label
根据公司战略目标及市场生态发展趋势，以及不同市场与客户需求情况制定供应链战略，设计供应链管理模式，推行精敏供应链，满足客户需求,0
配合其他部门做好员工思想工作,1
提出产品、商业模式等相关策略建议,0
负责供应链战略相关研究,0
建立与业务团队多种形式的有效沟通，确保信息畅通,1
撰写估值分析报告,1
活跃店铺气氛 与差评客户交流协商 使客户满意并主动修改差评,1
性格活泼开朗,2
优化物流线路，制定物流串联机制，推行可视化仓储管理,0
良好的沟通、协调能力,1
对认证供应商进行绩效管理,1
目标导向，对产品工作负责,2
参与 HR 政策、制度、体系的建设,2
优异的需求和方案分析能力,0
参与对公司部门及关键岗位人员的工作业绩考评,0
制定业绩目标及经营发展战略方案负责策划品类及用户活动,0
主导梳理、设计、研讨、修正、培训与试行了 36 个流程,1
接受出差,2
负责处理客户的售后问题，如产品质量、运输、退换货等，及时反馈和解决，维护良好的客户关系和公司信誉,1
推进商品，供应商的数据和信息化建设，以及采购环节的业务流程标准化和供应链系统的优化升,0
统筹零售、电商及to B全渠道需求预测和交付计划管理,1
优秀的服务意识,2
融洽同学关系,1
研究海外直播的各种玩法，设计和优化自身平台的产品，推动产品持续创新及优化,0
主导银行融资授信工作,1
级,0
对内容和创意有极致追求,0
组建并管理招聘团队，通过有效的招聘数据和过程管理，打造高产出招聘团队,1
有强烈好奇心，富有创意和创造力,0
基于关键经营问题与业务环节的数据，拆解与提炼公司的核心经营问题,0
为团队提供策划方案，确定拍摄主题,0
制订部门整体的人员物质激励策略，精准识别部门员工中做出突出贡献的个人，并在激励策略中在频度和幅度上予以强化;,1
具有较强的书面表达能力和口头沟通能力，能够与客户、开发人员顺畅交流，并独立完成各种文档的编写,1
能够运用 pr 等剪辑软件,0
工作激情,2
系统性提升供应商交付、成本、质量和技术服务水平,0
负责在抖音找符合条件的达人进行洽谈，合作拍摄视频，进行商品推广,1
具有专业的环境设计教育背景，扎实的理论技术，熟悉室内、景观等设计流程及方法,0
跟踪使用自动补货的情况，逐步推广自动补货,0
负责主要竞品的产品分析，输出竞品分析报告,0
定期与客户高层保持沟通，接待客户高层视察，制定客户管理策略，与客户管理层建立良好的互动关系，保持与客户高层稳定粘性,1
统筹设立国内中心仓和海外仓，新建新加坡、南非、墨西哥的 3 个海外仓及 8 个国内中心仓,0
主持组织班级会议及活动,0
优化供应链人员结构,0
头脑灵活，积极主动,2
领导了与食品行业的第一次跨行合作,1
负责接待客户、与客户对接,1
优秀的文字功底,1
协助领导处理 ERP 上线、IPO 项目和其他临时事务,2
具备较强的沟通协调能力,1
掌握市场动态，熟悉市场状况,2
负责财务内控,0
一定的美学素养，细节敏感，热衷跟设计抠像素,2
进行元器件性能及匹配性测试,0
领导能力,1
通过电话、微信等⽅式挖掘潜在客⼾，积极与⽬标客⼾沟通，针对客⼾问题给出满意⽅案，将潜在客⼾转化为意向客⼾,1
系统性解决多类产品架构、多组织运行问题,0
安排活动时间,1
善于分析数据和总结,0
负责收集和分析实施团队反馈问题，持续优化产品实施工具和方法论,0
负责与校外赞助方联系，拉取赞助，为学生会运行及活动提供资金,1
保持与客户良好的沟通，与客户讨论并起草管理建议书,1
撰写针对性解决方案,1
推行“推拉结合“生产管理模式,0
根据产品和物料特性、规模、行业竞争力等因素制定合适的议价策略,0
成立生产异常现场处理小组,0
主导S&OP销售运营计划,0
对自己承担的工作形成初步的解决思路,0
性格开朗,2
形成季度和月度完成情况的对标、评价、偏差分析和预警分析,0
建立订单排产风险识别预防机制、内部交付承诺考核机制，识别并解决排产风险,0
编写 ERP 操作手册并组织培训工作,0
年度规划&KPI 的引擎制定,0
置顶视频单条播放量1.3w+，获赞数410+，评论数100+，转发量160+,0
协同各业务单元制定新的“以货驱网”战略方向,1
负责主要竞品的产品分析，输出竞品分析报告,0
创意能力强,0
善于分析和解决复杂逻辑问题,0
培训员工,1
熟练运用 office 相关办公软件,0
为人正直,2
牵头两家企业学院建立“智慧型组织”培训体系,1
具备优秀的对外沟通协调能力，能够拉通对外集成的诉求，推动上下游解决问题,1
性格开朗,2
高效拆解目标、推进项目执行,1
重新设计供应链流程和组织打通端到端信息流,0
有探究精神,0
推动公司各部门间的协作,1
制订库存指标和库存结构计划,0
整合信息资源，制订合理的运输方案和配送计划,0
整合公司内外部资源展现我司整体服务能力，组织工作坊促进双方高层交流,0
收集数据以及对客户旗下子公司关联方之间的交易成本与利润进行分析,0
具有较强的人际沟通、协调能力,1
了解电商交易业务逻辑，并就阿里积累的客户大数据在商业化产品方向进行积极研究,0
基于各指标对外卖业务营收、成本、流量趋势进行分析，输出优化策略，产出分析报告,0
我是一个对待工作认真负责的人,2
有拼搏精神、很强的内驱力和抗压能力,2
起草尽调报告、上市整改计划,1
向用户提供解决方案,0
对工作富有责任心,2
推行集采及招/邀标采购策略,0
抗压和适应能力强,2
定期与客户高层保持沟通，接待客户高层视察,1
预算预测及经营分析的方法论和流程建立以及模板 IT工具的建设,0
具备强烈的责任心,2
拥有完备的营销技能和专业知识,0
供应链组织设计和人才培养、评估与考核,0
乐观、自信,2
通过合作方、券商、FA 和三方协会等渠道拓展投资项目,1
任职期间已储备超 80 个优质项目，并独立完成两个项目的投资,0
协助运营执行推广活动,1
维护，运营与开发各类官方线上平台（含社交媒体平台与电商平台）,0
沟通腾讯系、头条系、等信息流广告投放相关需求,1
组织策划学院超百人 ERP 比赛等活动,0
为销售团队提供产品策略建议,0
全面统筹 PMC 计划、采购、仓储与物流工作,0
通过有创新创意的活泼生动活动，宣传推广企业文化和核心价值观,0
做好本部门相关岗位的面试、考核、管理、培训与指导工作,1
财务分析体系构建,0
指导和管理采购员执行季度月度采购计划,0
能对供应商进行有效的管理和约束,1
提升供应链运营效率，推动工作协作关系,0
制订门店转型订货策略,0
编写活动策划书，组织策划团支部各项工作,0
有不同领域和类型的团队管理经历，从0-1的团队搭建和100+人员的团队管理经验,1
具有良好的语言表达及沟通能力，擅长并乐于与人交流,1
具有自我上进驱动力饱满的工作热情,2
对接各相关部门，协助各部门处理各类问题,1
作为项目的接口人，主动跟进客户需求，组织客户讨论和项目汇报,1
有目标,2
根据协会安排或者同学在校园内网影视系统提出的需求,2
负责文章排版及编辑工作，平均每周文章总计浏览量达 1.7w+,1
与候选人沟通，通过有技巧深入交流了解其工作业绩、个人信息及求职动机，保持良好的互动关系,1
优秀的思辨能力、表达能力,1
近10年团队管理经验,1
推行集采及招/邀标采购策略,0
规划针对性的品类货架资源匹配门店对应的商圈和客群,0
性格踏实、稳健,2
负责薪酬数据的分析：数据审核、错误判断和纠正，数据处理和产出薪酬报告,0
沟通能力强,1
监督各部门流程制度的执行情况,1
负责收集和分析国外市场的信息，如竞争对手、行业动态、政策法规等，为公司的产品开发和市场策略提供参考和建议,0
撰写各类审计报告,1
对于领导交办不遗余力精准达成,0
校园模拟招聘竞赛三等奖,2
具备流利的英文听、说、读、写能力,1
解决客户在使用BOSS直聘过程中遇到的问题,0
负责供应链运营数智化创新项目,0
负责 KA 品牌的重大项目供应链协同跟进,2
十八年大中型金融、高科技、互联网行业人力资源全体系专业历练,0
抗挫力,0
英文流利，可作为工作语言,1
组织建立电脑销售团队，成功在四个月内销售169台电脑,1
策划、组织与执行 70 余人的跨部门联谊活动,0
负责研发端产品性能测试,0
定期与员工进行访谈，了解员工工作状况，协助员工解决各类问题，确保员工队伍的合理与稳定,1
负责事业部战略执行体系的建设,0
精通物料和成品供应链资源整合和战略管理,0
保持创业精神及高度敏感的市场嗅觉，持续推动业务发展,0
协调机构与项目内部关系、对外交流及日常管理等工作,1
协助制定项目媒介推广的方案,1
有较强的抗压能力,2
良好的互联网思维，优秀的数据分析能力，善于研究用户行为，并能够准确识别用户需求、发现潜在机会,0
逻辑思维严谨，对数据有较高敏感性,0
负责及时出货和库存周转,0
足够抗压,2
文字输出能力,1
负责高端人才（管理者、高端专家及优秀博士）的引入和培养，做好人才的选用育留,1
参与机构活动的组织、宣传等工作,0
统计分析订单数据,0
特别,0
提出门店运营建议并给予协助,0
实现报表自动化,0
组织最优资源确保销售目标达成,0
年度预算编制，参与整体 KPI设计和分解以及财务绩效管理,0
从0到1运营账号涨粉1000+，爆⽂5+；30天内总阅读2w+，点赞600+，收藏500+，粉丝新增200+,0
根据项目经理的安排，承担一定的工作分工,0
搭建PE、普惠金融、金融科技、财富业务线、证券、标品业务线、服务信托等新兴业务组织管理模式,0
优化招聘流程，提升招聘效率,0
统筹并跟进活动功能,0
有2年团队管理经验,1
搭建人工成本分析模型，撰写成本分析报告，输出降本增效管控措施,0
能承受较大工作压力,2
准确识别客户的差异化需求,0
具备良好的客户服务意识及售后处理能力,2
组织召开生产协调会,0
建立并优化订货逻辑,0
服从大局,1
较强的跨部门协作能力,1
为选拔人、激励人、发展人和服务人员提供优秀的解决方案,0
熟练使用135编辑器、秀米等,0
为总部及分公司业务目标设计组织架构、搭建人才梯队,0
积极思考，自我驱动,2
高效的组织能力,0
制定非常规陈列位(如端架)的陈列形式和展示方案,0
数字化端架堆头,0
推动供应链全链路降本,0
参与项目路演会,1
团队号召力,1
精通供管、采购、计划、仓储等供应链整体运营管理,0
在对客户业务深刻管理洞察的基础上进行有效沟通,1
对POG的表现进行数据分析和评估，以优化品类空间的调整,0
承担主要阶段性咨询模块客户解决方案的客户培训与辅导,1
开朗,2
协助招聘经理进行简历寻访和初筛面试甄选,2
10年专职招聘经历，熟悉甲乙方招聘流程，熟练掌握各种面试技巧,0
分析数据，洞察痛点与机会，准确提炼产品需求和解决方案；分析判断能力,0
负责建立供需管理部门，兼任部门战略支持专家，对供需管理指标负责,0
良好的抗压能力,2
根据客户要求，对客户分析及进行行业分析,0
每⽉进⾏数据的复盘分析，进⾏数据汇总,0
完善全行及 30 多家分行、事业部（3 万员工）组织,0
对人力资源管理各个职能模块有丰富的实践经验，能够独立执行各个职能模块的工作,0
具有团队合作精神，积极参加各项活动,2
能够独立承担责任,2
良好的沟通能力和团队合作精神，有一定的组织协调能力,1
全面统筹 PMC 计划、采购、仓储与物流工作,1
组织产能规划与评审、编写 MPS 与 APS,2
基于协同网络与数据采集，通过人工智能分析与预测、实现全自动供应链计划、上下游相互连接,0
通过结构化搭建平衡计分卡对自营不同层级供应商（品牌方、经销商、TP 等）从准入、考核、淘汰等全生命周期优化自营供应商管理,0
对于新门店、门店新入职经纪人、新同事做好相关规则事项的培训赋能,0
英语(简单沟通 CET4),1
组织各部⻔开展联合活动，进⾏协会团建,1
建立与完善跨部门沟通与协调机制,0
帮助企业规划全年可以领取的各类政策补贴,0
推行全供应链链路需求管理、供应商成本模型管理、目标成本法及供应商战略联盟，降低各种费用与成本,0
预算执行与监控,0
根据市场订单需求及预测，制定月度需求规划,0
建立健全反腐败和职务侵占的制度和机制，推动公司企业文化建设,0
注重工作效率,2
为旗下关联项目公司提供投后组织人才咨询服务,0
集团采购委员会的议题评审、会议召集组织实施,1
引入和顺利完成第三方审计,0
负责对接业务部门，协调沟通招聘事宜,1
据团队工作特点开发宏工具,0
具备扎实的数据分析能力，逻辑思维能力强，有丰富的数据分析评估,0
负责与客户进行有效的沟通和谈判，签订合同，跟进订单的生产、发货、收款等流程，确保客户满意度和订单完成率,1
熟练使用办公软件、计算机设备,0
通过重构集团内公司的 VIE 架构，解决潜在税务风险,0
负责班级有关团支部的工作，组织策划团日活动，参与制定活动策划案，进行班级活动的拍照，视频的制作,1
进行供应商整合与管理、优化品类管理、成本和风险管理,0
跨部门协调能力,1
通过团队合作，与各部门合作,2
帮助员工解决真正解决问题，精准高效传递正确全面的信息，帮助员工满意度、敬业度和组织效能提升,1
018-2020年担任大学社团联合会外联部干事，组织校内各项活动，加强与校外兄弟部门之间的交流合作，组织策划过3场大型校园活动(冬季嘉年华、hiphop晚会等),1
善于沟通协调,1
从人力成本ROI视角进行组织效益分析、规划人力成本、确定奖金分配规则,0
外拓寻找商家交谈合作事宜,1
具备优秀的沟通能力和组织能力,1
根据公司不同时期运营痛点制定供应链管理策略,0
负责收集、整理、归档市场行情、价格以及新产品、替代品、客源等信息资料，提出分析报告，为部门业务人员、领导决策提供参考,0
诚实正直,2
在对客户业务深刻管理洞察的基础上进行有效沟通,1
能够在高压环境下坚持学习，补充知识盲点，运用到项目中,2
带领团队 35 人，三层架构,1
确保库存高周转并将风险呆滞金额控制在合理范围内,0
负责简历筛选并与候选人进行初步的电话沟通及面试的安排,1
完成社团的各项工作总结报告,0
亲和力强,1
工作上仔细负责亲自亲为的管理经验和理念,2
与顾客电话洽谈,1
定期梳理企业文化，核心价值观和公司各规章制度,0
带领团队针对不同特性品类对不同销售特点的盒马鲜生门店进行备货,1
完成总裁委托的其他工作,0
协助CFO完成2021年全国省区分季度战略目标制定及拆解,0
多途径收集候选人信息,0
加强财务人员的培训和考核工作，提高财务系统人员的业务素质,1
本科以及以上学历，财会、经济、金融、计算机、软件专业,0
参与人力资源管理，年度人员规划编制与监督,1
深入理解公司各类业务的核心逻辑,0
规划、设计、完善营销/营运领域产品场景解决方案,0
具备优秀的英语听、说、读、写能力，可作为工作语言,1
做事认真负责、能吃苦、愿意学,2
热爱产品，热爱用户，热爱研究，把创造作为生活最大的乐趣来源,2
善于沟通和聆听,1
有态度、有目标,2
通过职责调整、目标和指标优化、人力配置等途径疏通组织运作卡点和痛点,0
主要负责美妆、食品、红酒的供应链业务开发服务,0
全员目标沟通与辅导,1
协助CEO战略决策,0
独立负责2个小红书、1个得物运营账号，以珠宝类进行账号定位，每周输出小红书原创笔记4-5篇，3个月获赞1w+,0
分析人工成本，机器工时，产品产量的生产效率及订单毛利,0
寻找社团赞助商进行沟通交流，完成社团的赞助工作,1
牵头采购等相关部门组织制定年度采购策略并实施反馈,1
大学英语四级证书,1
负责公司旗下多个站点的文章撰写、站点信息收录以及审核等工作，配合SEO 提升网站收录，关键字排名的提升为公司带来新数据等,0
组织并开展越南三年战略规划项目,1
实行动态安全库存控制，滚动多日/多周计划驱动供应商备料送料,0
具备良好的人才识别和把控能力,1
跟业务部门保持紧密有效的沟通,1
对上市公司的投资项目进行估值分析,0
能吃苦耐劳,2
新媒体账号的日常运营,0
合理利用金融理财工具和政府补贴政策，每年为 ROE 公司创造了千万+收益,0
撰写专项基金推介材料,1
为人正直诚信，坚守财务原则和底线,2
下午茶策划及订购,1
南非、墨西哥的 3 个海外仓及 8 个国内中心仓,0
与班委协调管理班级,1
统筹管理本项目组交付工作，负责协调处理各类生产中的异常情况，保障生产的正常化，均衡化,1
建立供应商合作全生命周期管理机制,0
有强烈好奇心，富有创意和创造力；创新能力和发散思维强,0
策划项目方案，编写主要模块（组织结构设计、职位分析、薪酬体系设计、绩效管理体系设计等）的方案设计，审定项目整体方案,1
市场信息及竞品信息的收集分析，反馈竞品的市场动态,0
礼貌待人，获得领导的一致好评,2
策划组织线下宣传活动,0
优异的需求和方案分析能力,0
协助国内某连锁教育机构组织诊断（组织能力现状分析）,0
规范询报价管理,0
负责管理 400+名蓝领员工合理安排生产资源,1
执行年度审计计划,0
有一定抗压能力,2
根据公司战略目标及市场生态发展趋势，以及不同市场与客户需求情况制定供应链战略，设计供应链管理模式，推行精敏供应链，满足客户需求,0
深入了解业务部门的工作内容，根据需求给予专业支持,0
结果导向、执行力强,2
能独立完成所负责行业、国内外标杆企业的持续跟踪研究,0
执行能力强,0
负责大客户的公关和管理工作，确保运营项目的知名度和品牌的提升,1
很强的判断能力及抉择能力,0
根据抖⾳商⼾定位需求制定运营计划，提供团购套餐设计，帮助商家在抖⾳来客管理团购套餐,0
维护现有客户关系，建立新客户联系，开拓新市场,1
参与公司重大经营决策,0
针对重大调整事项与企业高级管理层沟通,1
多渠道挖掘和猎取适岗人员，快速满足用人需求,1
对下属的执行情况进行考核,1
学习力；学习能力强,0
协助对接投资机构，寻找合适的投资项目，完成项目立项意见，形成投资方案,2
制定品牌相对应的SOP、Brief、Demo，结合当下时事热点，分析同类型账号，策划脚本并落实拍摄以及后期剪辑,0
下达采购任务并监督、检查采购员执行情况,1
搭建财务模型，编写项目投审报告，完成内部投资分析报告等相关决策依据文件,0
承担全省（中移动互联网基地，2 家企业学院， 23 家地市公司，4 万员工）的招聘选拔体系实施,0
熟练运用 CAD 制图软件及 3DMAXS，SketchUp 建模软件,0
主管资源开发和执行采购管理,0
挑选合适的本地⽣活账号，进⾏探店打卡，与200+的⼴东以及湖南两个地区的本地⽣活博主合作,0
协助领导协调公司人员关系,1
结合公司发展策略及研究市场需求，规划商品品类,0
提出周度和日度的改善实施方案,0
保持团队工作热情,1
热爱,2
负责日常文件的准备、整理与归纳,0
助力1-3 年，3-5 年的战略路径设计,0
主导月度S&OP产销会议，规划月度需求计划，制定周计划及执行，落实物料需求计划及齐套,0
有探究精神,0
服务客户数据需求，提供可视化数据及PPT汇报,1
热爱HR相关工作，喜欢与人沟通,2
协助财务信息室进行披露工作、开展财务转型检查、对接培训机构组织集团管理会计培训,2
热情大方做好餐中服务,2
有良好的沟通能力,1
关注员工的培养与融入，做好人才管理、保留、员工关系处理等工作,1
持续优化供应商资源,0
建立西区数据库，为开发新报表及快速查询整合历史信息等提供重要支持,0
提炼各团队关键绩效指标，推进量化绩效考核,1
做好不同领域、不同产品的政策、法规、数据的调研和可行性通路分析,0
对重大战略举措进行反馈,1
善沟通,2
全面学习人力资源管理工作流程，紧跟公司工作发展需求,0
